ID	Keyword Value	Keyword Status	Pricing Type	Keyword Match Type	Destination URL
282163091284		ON	CPC	BROAD	http://www.miniinthebox.com/car-mp3-audio-player-bluetooth-fm-transmitter-with-remote-control-wireless-fm-modulator-car-kit-handsfree-usb-charger_p4793266.html
282163091276		ON	CPC	BROAD	http://www.miniinthebox.com/4-3-fold-lcd-car-monitor-dvd-tv-rear-view-screen-for-parking-sensor-camera-dvd_p4794342.html
282163095275		ON	CPC	BROAD	http://www.miniinthebox.com/w02-head-up-display-car-obd-ii-hud-head-up-display-5-5-screen-safe-driving_p4800349.html
282162978821		ON	CPC	BROAD	http://www.miniinthebox.com/ordro-original-d2-car-dvr-120-degree-wide-angle-2-7-hd-display-seamless-hd-recording-high-cost-performance_p4801326.html
282163095446		ON	CPC	BROAD	http://www.miniinthebox.com/car-styling-radar-car-anti-radar-detector-russian-english-speaking-vehicle-speed-control-detector_p4802193.html
282163091944		ON	CPC	BROAD	http://www.miniinthebox.com/general-driving-recorder-a15-novatek-220-hd-1080p-usb-hdmi-tn-out-wide-angle-lens-140_p4817791.html
289291300770		ON	CPC	PHRASE	http://www.miniinthebox.com/car-kit-handsfree-bluetooth-wireless-fm-transmitter-usb-sd-lcd-remote-mp3-with-mic_p4759608.html
282163092862		ON	CPC	BROAD	http://www.miniinthebox.com/mini-v1-5-elm327-obd2-bluetooth-interface-auto-car-scanner-diagnostic-tool-for-android_p888488.html
282163091182		ON	CPC	BROAD	http://www.miniinthebox.com/autophix-diagnostic-tool-obd-obd2-obdii-eobd-scanner-code-reader-om123_p1880656.html
282163091262		ON	CPC	BROAD	http://www.miniinthebox.com/elm327-latest-version-v2-1-bluetooth-super-mini-elm327-obd2-ii-scan-tool-car-auto-diagnostic-tool-for-windows-blue_p3077306.html
282163096329		ON	CPC	BROAD	http://www.miniinthebox.com/obdmate-diagnostic-tool-obd2-obdii-eobd-code-reader-om510-gasoline-cars-and-a-part-of-diesel-cars_p1516838.html
282163098058		ON	CPC	BROAD	http://www.miniinthebox.com/diy-car-windshield-repair-kit-auto-glass-windscreen-repair-set_p1416189.html
282163094754		ON	CPC	BROAD	http://www.miniinthebox.com/elm327-wifi-obd2-obd-ii-car-diagnostic-reader-scanner-with-wireless-for-iphone_p1272165.html
282163094680		ON	CPC	BROAD	http://www.miniinthebox.com/elm327-obdii-v1-5-can-bus-bluetooth-diagnostic-interface-scanner_p1161475.html
282162954968		ON	CPC	BROAD	http://www.miniinthebox.com/elm327-wireless-obd-scan-tool_p479036.html
282162983867		ON	CPC	BROAD	http://www.miniinthebox.com/ziqiao-12pcs-car-door-plastic-trim-dash-stereo-radio-installation-removal-pry-tool-set_p4740820.html
282162970017		ON	CPC	BROAD	http://www.miniinthebox.com/tirol-12v-led-digital-battery-alternator-tester-with-6-led-lights-display-indicates-condition_p1062242.html
282825713035		ON	CPC	EXACT	http://www.miniinthebox.com/obd2-scanner-elm327-usb-plastic-szc1970-_p88341.html
282163090587		ON	CPC	BROAD	http://www.miniinthebox.com/yuanbotong-10m-waterproof-resistant-usb-2-0-cmos-4-led-snake-camera-endoscope_p1632697.html
282163095552		ON	CPC	BROAD	http://www.miniinthebox.com/2-2-digital-tire-pressure-realtime-warning-air-valve-indicators-2-pack_p209841.html
282163092196		ON	CPC	BROAD	http://www.miniinthebox.com/12v-24v-digital-led-auto-car-truck-voltmeter-gauge_p284486.html
282163091473		ON	CPC	BROAD	http://www.miniinthebox.com/diy-four-set-car-audio-door-interior-disassembly-tool_p2756634.html
282163097910		ON	CPC	BROAD	http://www.miniinthebox.com/bmw-20pin-to-16pin-obd-2-female-adapter-connector-cable_p888498.html
282163095044		ON	CPC	BROAD	http://www.miniinthebox.com/7-m-usb-industrial-endoscope-camera-endoscope-channel-7mm-diameter-aluminum-head-waterproof-endoscope_p3700958.html
282162961279		ON	CPC	BROAD	http://www.miniinthebox.com/dc-12v-24v-car-digital-led-voltage-electric-volt-meter-monitor-indicator-tester_p1820485.html
282162963736		ON	CPC	BROAD	http://www.miniinthebox.com/top-sell-v1-4-elm327-obd2-can-bus-diagnostic-interface-scanner_p168396.html
282825712763		ON	CPC	PHRASE	http://www.miniinthebox.com/super-mini-elm327-v1-5-bluetooth-obd2-obd-ii-car-auto-diagnostic-scanner-tool_p615428.html
282162985969		ON	CPC	BROAD	http://www.miniinthebox.com/nitroobd2-for-benzine-cars-performance-chip-tuning-box-car-fuel-saver-more-power-more-torque_p4473024.html
282163092898		ON	CPC	BROAD	http://www.miniinthebox.com/dc-24v-to-dc-12v-converter-car-gps-power-adapter-black_p1655298.html
282163092977		ON	CPC	BROAD	http://www.miniinthebox.com/3meter-car-neon-glowing-strobing-electroluminescent-wire-el-wire_p1293872.html
282825712816		ON	CPC	BROAD	http://www.miniinthebox.com/works-on-android-torque-elm327-bluetooth-v1-5-interface-obd2-obdii-auto-car-diagnostic-scanner_p808218.html
282163090295		ON	CPC	BROAD	http://www.miniinthebox.com/mercedes-benz-mb-38-to-16pin-obdii-obd2-diagnostic-adapter-cable-connector_p556838.html
282163094970		ON	CPC	BROAD	http://www.miniinthebox.com/100pcs-blade-fuse-kit-2a-3a-5a-7-5a-10a-15a-20a-25a-30a-35a_p2562539.html
282825712888		ON	CPC	BROAD	http://www.miniinthebox.com/2015-newest-vgate-icar3-bluetooth-elm327-obdii-car-diagnostic-tool-for-ios-android_p3385698.html
293745800687		ON	CPC	BROAD	http://www.miniinthebox.com/autophix-obd2-obdii-bluetooth-auto-car-diagnostic-scan-tool-mini-smart-car-trip-computer-v200-supports-ios-and-android_p1609458.html
282163091527		ON	CPC	BROAD	http://www.miniinthebox.com/high-quality-car-power-converter-adapter-220v-110v-to-dc-12v-10a-120w-charger-cigarette-lighter-inverter_p2253299.html
282825712875		ON	CPC	PHRASE	http://www.miniinthebox.com/vag-14-10-2-vag-diagnostic-cable-v14-10-2-english-german-version_p3035120.html
282163093524		ON	CPC	BROAD	http://www.miniinthebox.com/bluetooth-elm-327-interface-supports-all-obd-ii-protocols_p533411.html
282162981796		ON	CPC	BROAD	http://www.miniinthebox.com/carapp-obd2-obdii-bluetooth-auto-car-diagnostic-scan-tool-mini-smart-car-trip-computer-v200-supports-ios-and-android_p1525041.html
282163095506		ON	CPC	BROAD	http://www.miniinthebox.com/hot-selling-cdp-full-set-8-car-cables-cdp_p4516092.html
282163090584		ON	CPC	BROAD	http://www.miniinthebox.com/vgate-vc210-obdii-obd2-code-reader-scanner-abs-airbag-reset-accessory-auto-diagnostic-tool-for-audi-vw_p4067289.html
282825712885		ON	CPC	BROAD	http://www.miniinthebox.com/carchet-vehicle-fuse-box-fuse-holder-fuse-block-12x_p4815965.html
282163097447		ON	CPC	BROAD	http://www.miniinthebox.com/original-vgate-icar1-wifi-elm327-code-reader-obdii-car-diagnostic-tool-for-android-and-ios_p4473039.html
282825712814		ON	CPC	BROAD	http://www.miniinthebox.com/vag-k-can-1-4-obdii-usb-diagnostic-tool-commander-car-usb-scanner-with-original-ft232rl-chip_p3656524.html
282163097276		ON	CPC	BROAD	http://www.miniinthebox.com/iztoss-100pcs-22-18awg-waterproof-solder-seal-heat-shrink-butt-terminal-connectors-with-soldering-sleeve-crimples_p4825365.html
282162952633		ON	CPC	BROAD	http://www.miniinthebox.com/xuji-black-genuine-leather-steering-wheel-cover-for-nissan-qashqai-x-trail-nv200-rogue_p1470084.html
282825712836		ON	CPC	PHRASE	http://www.miniinthebox.com/car-obd-2-elm-327-bluetooth-wireless-diagnostic-interface-scanner-tools-b01_p1086207.html
282163008005		ON	CPC	BROAD	http://www.miniinthebox.com/elm327c-super-mini-v1-5-bluetooth-obd-ii-car-auto-diagnostic-scanner-tool-blue-black-12v_p1226343.html
282825712745		ON	CPC	BROAD	http://www.miniinthebox.com/yuanbotong-150w-dc-12v-to-ac-220v-power-inverter-with-usb-5v-output-with-cooling-fan_p1683140.html
282162980454		ON	CPC	BROAD	http://www.miniinthebox.com/vag-kkl-usb-fiat-ecu-scan-diagnostic-comaptible-interface-obd2-tool-with-original-ft232rl-chip_p3656523.html
282162986020		ON	CPC	BROAD	http://www.miniinthebox.com/tachometer-tach-gauge-with-holder-cup-for-auto-car-2-52mm-0-8000rpm-orange-light_p1153761.html
282825712828		ON	CPC	BROAD	http://www.miniinthebox.com/usb-industrial-endoscope-the-probe-5-5mm-wire-length-5m6-single-led-adjustable-products-can-be-customized_p3700962.html
282825712839		ON	CPC	BROAD	http://www.miniinthebox.com/probe-5-5mm-wire-length-2msb-industrial-endoscope-channel-endoscope-manufacturers-cheap-wholesale_p3700963.html
282162957184		ON	CPC	BROAD	http://www.miniinthebox.com/yuanbotong-2m-waterproof-resistant-usb-2-0-cmos-4-led-snake-camera-endoscope_p1632705.html
282163009961		ON	CPC	BROAD	http://www.miniinthebox.com/autel-scanner-diagnostic-trouble-code-reader-obdii-eobd-scanner-maxscan-gs500_p3400190.html
289291300775		ON	CPC	PHRASE	http://www.miniinthebox.com/simoniz-pops-a-dent-ding-repair-removal-hand-tools-repair-kit-hammers_p3030929.html
282825713010		ON	CPC	BROAD	http://www.miniinthebox.com/usb-kkl-vag-com-409-1-obd-2-auto-car-diagnostic-scan-tool_p781062.html
282162991433		ON	CPC	BROAD	http://www.miniinthebox.com/service-interval-inspection-reset-tool-for-vag-obd-2_p1091034.html
282163090053		ON	CPC	BROAD	http://www.miniinthebox.com/car-automobile-15cm-dia-10mm-thickness-wheel-rims-spacers-silver-tone_p4694029.html
282163090413		ON	CPC	BROAD	http://www.miniinthebox.com/12-24v-digital-led-red-light-indicator-current-ammeter-voltage-meter-panel-plug-socket-for-auto-car-motorcycle_p4252337.html
282163094122		ON	CPC	BROAD	http://www.miniinthebox.com/high-quality-digital-led-red-light-indicator-ammeter-for-12-24v-auto-car-motorcycle-measuring-panel-plug-socket_p4252340.html
